0,285571145
0,26871662
0,279122265
0,29347173
0,276745948
0,249115704
0,237662813
0,278043016
0,269969047
0,248089588
0,296599379
0,356173966
0,387227877
0,395907655
0,397798413
0,354507758
0,344852823
0,360930537
0,395971353
0,3719683
0,336820698
0,315065011
0,309523551
0,304249313
0,293928495
0,241059032
0,274524889
0,342323111
0,347372073
0,320536973
0,305866116
0,322240262
0,352898516
0,343560209
0,366310214
0,386623
0,3552478
0,364990153
0,379986546
0,41699777
0,441018534
0,433416452
0,397079636
0,33563539
0,296538084
0,260122666
0,235163346
0,225687656
0,227475754
0,209463194
0,274726448
0,340432777
0,361092523
0,3685246
0,372676482
0,37215698
0,39458892
0,405305114
0,407781888
0,437471256
0,45350878
0,420435214
0,401046853
0,381946128
0,364020014
0,335718428
